Date,Adj Close,Close,High,Low,Open,Volume
2023-02-08,309.2799987792969,309.2799987792969,315.5199890136719,307.0299987792969,314.05999755859375,1479700.0
2023-02-09,310.45001220703125,310.45001220703125,316.5299987792969,309.2300109863281,313.42999267578125,1150700.0
2023-02-10,309.3999938964844,309.3999938964844,311.5,305.7799987792969,306.9100036621094,1365000.0
2023-02-13,317.0799865722656,317.0799865722656,317.489990234375,309.9700012207031,311.30999755859375,1202500.0
2023-02-14,319.8800048828125,319.8800048828125,321.7900085449219,311.6600036621094,313.6400146484375,1005900.0
2023-02-15,325.2300109863281,325.2300109863281,325.2699890136719,317.6700134277344,318.05999755859375,1027000.0
2023-02-16,321.8299865722656,321.8299865722656,328.1600036621094,319.5799865722656,322.6099853515625,1096900.0
2023-02-17,320.3599853515625,320.3599853515625,322.1099853515625,315.20001220703125,318.7699890136719,840000.0
2023-02-21,314.1099853515625,314.1099853515625,318.3399963378906,313.79998779296875,314.8299865722656,1065500.0
2023-02-22,316.5199890136719,316.5199890136719,317.5400085449219,312.3500061035156,313.7699890136719,768800.0
2023-02-23,317.79998779296875,317.79998779296875,318.0,310.2099914550781,316.5400085449219,984000.0
2023-02-24,308.1000061035156,308.1000061035156,313.3299865722656,305.82000732421875,313.3299865722656,1287600.0
2023-02-27,310.29998779296875,310.29998779296875,313.1499938964844,307.3599853515625,311.5,1006000.0
2023-02-28,309.20001220703125,309.20001220703125,312.9800109863281,308.3800048828125,308.67999267578125,1032200.0
2023-03-01,309.489990234375,309.489990234375,311.760009765625,303.80999755859375,309.3900146484375,1255300.0
2023-03-02,311.6499938964844,311.6499938964844,313.6000061035156,306.57000732421875,307.94000244140625,898300.0
2023-03-03,316.8299865722656,316.8299865722656,317.5899963378906,311.29998779296875,314.0,977400.0
2023-03-06,304.6000061035156,304.6000061035156,316.8500061035156,304.5299987792969,314.2699890136719,2401800.0
2023-03-07,301.80999755859375,301.80999755859375,311.3999938964844,301.5299987792969,305.7300109863281,1974900.0
2023-03-08,305.8699951171875,305.8699951171875,307.2699890136719,300.6499938964844,302.1099853515625,1395200.0
2023-03-09,301.79998779296875,301.79998779296875,309.19000244140625,300.19000244140625,305.7300109863281,1492000.0
2023-03-10,296.260009765625,296.260009765625,302.9200134277344,294.2300109863281,302.8800048828125,2863300.0
2023-03-13,292.8999938964844,292.8999938964844,296.8299865722656,288.5299987792969,294.4100036621094,3388800.0
2023-03-14,295.1000061035156,295.1000061035156,296.5199890136719,291.5,296.1499938964844,2805900.0
2023-03-15,293.2300109863281,293.2300109863281,294.2900085449219,286.5799865722656,291.0199890136719,2055300.0
2023-03-16,297.3999938964844,297.3999938964844,297.5400085449219,289.1400146484375,290.42999267578125,1667700.0
2023-03-17,294.739990234375,294.739990234375,297.32000732421875,289.94000244140625,294.8699951171875,2517600.0
2023-03-20,293.45001220703125,293.45001220703125,297.42999267578125,289.80999755859375,295.9599914550781,1621900.0
2023-03-21,298.80999755859375,298.80999755859375,304.75,296.4599914550781,296.5299987792969,2369300.0
2023-03-22,303.7300109863281,303.7300109863281,312.20001220703125,300.7799987792969,301.6199951171875,2457200.0
2023-03-23,308.2200012207031,308.2200012207031,312.5799865722656,304.19000244140625,308.2799987792969,1517800.0
2023-03-24,313.45001220703125,313.45001220703125,315.510009765625,306.5899963378906,308.05999755859375,1506500.0
2023-03-27,317.2200012207031,317.2200012207031,317.8699951171875,310.4100036621094,316.29998779296875,1817600.0
2023-03-28,320.30999755859375,320.30999755859375,321.25,314.2200012207031,319.6099853515625,5869000.0
2023-03-29,361.0400085449219,361.0400085449219,370.25,359.6400146484375,366.25,11502000.0
2023-03-30,358.0899963378906,358.0899963378906,368.1400146484375,356.5,365.0,2864900.0
2023-03-31,364.19000244140625,364.19000244140625,364.489990234375,357.7300109863281,360.04998779296875,2218000.0
2023-04-03,367.3999938964844,367.3999938964844,367.5199890136719,361.739990234375,364.19000244140625,1655600.0
2023-04-04,366.79998779296875,366.79998779296875,370.260009765625,364.79998779296875,366.5899963378906,1682200.0
2023-04-05,364.80999755859375,364.80999755859375,371.260009765625,362.760009765625,367.6400146484375,1437900.0
2023-04-06,364.3299865722656,364.3299865722656,365.5899963378906,359.6400146484375,362.2200012207031,1322000.0
2023-04-10,363.3699951171875,363.3699951171875,364.6700134277344,361.1700134277344,361.4700012207031,972200.0
2023-04-11,365.80999755859375,365.80999755859375,368.94000244140625,361.79998779296875,362.75,1329300.0
2023-04-12,363.5400085449219,363.5400085449219,370.0,363.1099853515625,370.0,1092900.0
2023-04-13,364.3800048828125,364.3800048828125,366.8599853515625,363.5,365.8699951171875,1202400.0
2023-04-14,368.25,368.25,369.1400146484375,363.8599853515625,364.0,1030800.0
2023-04-17,368.3800048828125,368.3800048828125,373.4100036621094,366.989990234375,369.989990234375,1820000.0
2023-04-18,372.5,372.5,373.5,369.5299987792969,372.1000061035156,1407000.0
2023-04-19,370.1199951171875,370.1199951171875,374.05999755859375,369.8500061035156,371.75,878800.0
2023-04-20,376.7099914550781,376.7099914550781,377.8399963378906,369.07000732421875,369.5299987792969,1403800.0
2023-04-21,377.79998779296875,377.79998779296875,378.0899963378906,374.2799987792969,376.7099914550781,1007700.0
2023-04-24,381.3699951171875,381.3699951171875,384.25,377.8299865722656,378.760009765625,1504000.0
2023-04-25,372.80999755859375,372.80999755859375,380.3900146484375,372.260009765625,378.2200012207031,1784300.0
2023-04-26,372.94000244140625,372.94000244140625,375.2099914550781,371.8599853515625,373.7799987792969,1019700.0
2023-04-27,378.0799865722656,378.0799865722656,379.1499938964844,373.32000732421875,376.3399963378906,1045100.0
2023-04-28,379.92999267578125,379.92999267578125,380.3299865722656,375.9100036621094,377.1600036621094,1013600.0
2023-05-01,384.989990234375,384.989990234375,385.44000244140625,380.2099914550781,380.5799865722656,1302300.0
2023-05-02,380.75,380.75,383.79998779296875,378.25,383.17999267578125,1229400.0
2023-05-03,383.1199951171875,383.1199951171875,387.67999267578125,378.3800048828125,381.5299987792969,1279600.0
2023-05-04,382.05999755859375,382.05999755859375,384.7300109863281,381.0199890136719,383.1199951171875,1481700.0
2023-05-05,386.7099914550781,386.7099914550781,389.05999755859375,382.6300048828125,385.3299865722656,1318100.0
2023-05-08,381.8599853515625,381.8599853515625,388.989990234375,380.9200134277344,387.989990234375,1130900.0
2023-05-09,381.44000244140625,381.44000244140625,383.3699951171875,375.92999267578125,377.1099853515625,1004900.0
2023-05-10,379.32000732421875,379.32000732421875,385.3599853515625,377.7200012207031,385.3599853515625,1027100.0
2023-05-11,377.32000732421875,377.32000732421875,379.6600036621094,376.04998779296875,378.75,775800.0
2023-05-12,376.20001220703125,376.20001220703125,378.42999267578125,372.5,377.010009765625,1044300.0
2023-05-15,375.7099914550781,375.7099914550781,378.0,373.7099914550781,376.6000061035156,1298200.0
2023-05-16,371.5199890136719,371.5199890136719,372.8800048828125,367.54998779296875,372.1600036621094,1509200.0
2023-05-17,372.2200012207031,372.2200012207031,373.239990234375,367.3500061035156,371.29998779296875,1377200.0
2023-05-18,378.70001220703125,378.70001220703125,379.3500061035156,371.1499938964844,371.8999938964844,1223100.0
2023-05-19,368.5299987792969,368.5299987792969,375.2099914550781,365.1099853515625,375.2099914550781,1566700.0
2023-05-22,363.1199951171875,363.1199951171875,367.8399963378906,356.6499938964844,366.92999267578125,1830800.0
2023-05-23,353.8599853515625,353.8599853515625,362.989990234375,352.45001220703125,362.3999938964844,1589000.0
2023-05-24,344.5799865722656,344.5799865722656,353.9700012207031,343.4200134277344,353.8599853515625,2117600.0
2023-05-25,342.3399963378906,342.3399963378906,346.5299987792969,340.95001220703125,343.0899963378906,1415000.0
2023-05-26,340.260009765625,340.260009765625,344.3900146484375,339.489990234375,342.3399963378906,1789800.0
2023-05-30,336.6400146484375,336.6400146484375,343.3800048828125,335.3500061035156,341.0199890136719,2531700.0
2023-05-31,331.92999267578125,331.92999267578125,335.989990234375,329.1199951171875,335.3900146484375,3735200.0
2023-06-01,328.3500061035156,328.3500061035156,334.67999267578125,326.92999267578125,330.9100036621094,4166100.0
2023-06-02,365.44000244140625,365.44000244140625,386.3299865722656,364.82000732421875,378.2300109863281,9317200.0
2023-06-05,356.44000244140625,356.44000244140625,363.6400146484375,355.6099853515625,363.0,3093000.0
2023-06-06,356.0199890136719,356.0199890136719,361.6099853515625,354.7799987792969,357.8999938964844,1707900.0
2023-06-07,353.92999267578125,353.92999267578125,358.3999938964844,352.5400085449219,355.0899963378906,1376400.0
2023-06-08,354.95001220703125,354.95001220703125,355.2699890136719,350.8999938964844,354.0199890136719,1367200.0
2023-06-09,360.3999938964844,360.3999938964844,360.5,354.010009765625,355.489990234375,1707000.0
2023-06-12,368.17999267578125,368.17999267578125,368.79998779296875,357.1600036621094,362.17999267578125,1939900.0
2023-06-13,368.3599853515625,368.3599853515625,370.5299987792969,364.42999267578125,370.25,1629500.0
2023-06-14,377.2099914550781,377.2099914550781,378.760009765625,369.0899963378906,370.0,1827900.0
2023-06-15,382.6300048828125,382.6300048828125,383.20001220703125,376.1000061035156,377.2099914550781,1405700.0
2023-06-16,383.0199890136719,383.0199890136719,386.8699951171875,381.04998779296875,386.8699951171875,1849700.0
2023-06-20,383.489990234375,383.489990234375,383.8299865722656,378.760009765625,383.0,1468700.0
2023-06-21,378.80999755859375,378.80999755859375,385.5,378.0199890136719,384.0299987792969,1212900.0
2023-06-22,377.9599914550781,377.9599914550781,379.4200134277344,376.0,376.42999267578125,886900.0
2023-06-23,374.25,374.25,377.29998779296875,372.4599914550781,374.1000061035156,3265200.0
2023-06-26,373.7699890136719,373.7699890136719,378.2900085449219,373.4700012207031,377.30999755859375,1028100.0
2023-06-27,374.5199890136719,374.5199890136719,377.5,374.1600036621094,375.2900085449219,823300.0
2023-06-28,376.25,376.25,378.8299865722656,374.3399963378906,377.05999755859375,880400.0
2023-06-29,370.260009765625,370.260009765625,379.9599914550781,369.8399963378906,378.0199890136719,1103500.0
2023-06-30,378.5,378.5,380.3699951171875,374.760009765625,375.3699951171875,1477700.0
2023-07-03,379.4100036621094,379.4100036621094,381.5,377.6099853515625,379.8999938964844,498300.0
2023-07-05,375.989990234375,375.989990234375,381.1499938964844,374.1000061035156,376.3299865722656,1000100.0
2023-07-06,367.0299987792969,367.0299987792969,373.489990234375,366.010009765625,370.0,1136000.0
2023-07-07,363.739990234375,363.739990234375,367.8999938964844,363.260009765625,366.0,935300.0
2023-07-10,369.5199890136719,369.5199890136719,372.8800048828125,364.2900085449219,364.7200012207031,1043300.0
2023-07-11,379.4800109863281,379.4800109863281,380.0899963378906,371.3800048828125,371.44000244140625,885700.0
2023-07-12,383.32000732421875,383.32000732421875,384.739990234375,378.54998779296875,383.6000061035156,979900.0
2023-07-13,379.5400085449219,379.5400085449219,387.7300109863281,379.3399963378906,386.989990234375,702000.0
2023-07-14,380.4100036621094,380.4100036621094,381.7799987792969,377.5199890136719,379.7300109863281,660500.0
2023-07-17,383.69000244140625,383.69000244140625,385.3500061035156,378.3999938964844,379.07000732421875,809400.0
2023-07-18,385.4200134277344,385.4200134277344,385.57000732421875,379.2300109863281,384.3800048828125,935200.0
2023-07-19,390.510009765625,390.510009765625,394.5400085449219,384.8699951171875,385.0,1478200.0
2023-07-20,381.8599853515625,381.8599853515625,390.8299865722656,381.42999267578125,386.5799865722656,1341500.0
2023-07-21,382.9599914550781,382.9599914550781,388.3800048828125,381.0,384.6199951171875,2642300.0
2023-07-24,380.3900146484375,380.3900146484375,384.3500061035156,376.80999755859375,382.42999267578125,1211900.0
2023-07-25,382.1199951171875,382.1199951171875,383.1099853515625,378.7300109863281,380.0,725600.0
2023-07-26,378.9800109863281,378.9800109863281,381.5400085449219,375.79998779296875,380.92999267578125,782400.0
2023-07-27,370.75,370.75,382.8800048828125,368.760009765625,381.4200134277344,1261800.0
2023-07-28,377.9599914550781,377.9599914550781,378.6400146484375,374.5299987792969,375.8699951171875,1041400.0
2023-07-31,378.5299987792969,378.5299987792969,382.07000732421875,377.3900146484375,377.9599914550781,867200.0
2023-08-01,381.2099914550781,381.2099914550781,382.30999755859375,376.0,376.989990234375,1096100.0
2023-08-02,376.6499938964844,376.6499938964844,378.5799865722656,375.0,377.4599914550781,916200.0
2023-08-03,384.0,384.0,385.45001220703125,375.0,375.760009765625,1055500.0
2023-08-04,378.20001220703125,378.20001220703125,386.4700012207031,377.42999267578125,385.4100036621094,907700.0
2023-08-07,382.5,382.5,383.0899963378906,377.19000244140625,380.95001220703125,761500.0
2023-08-08,380.70001220703125,380.70001220703125,381.1099853515625,373.7099914550781,378.6400146484375,860600.0
2023-08-09,382.3299865722656,382.3299865722656,386.0,376.6300048828125,382.0,748100.0
2023-08-10,384.54998779296875,384.54998779296875,394.6400146484375,383.3699951171875,385.8800048828125,937600.0
2023-08-11,381.1300048828125,381.1300048828125,383.6000061035156,377.739990234375,382.9800109863281,650100.0
2023-08-14,385.0199890136719,385.0199890136719,387.42999267578125,379.5299987792969,380.0,861300.0
2023-08-15,383.17999267578125,383.17999267578125,385.45001220703125,378.010009765625,383.0,941700.0
2023-08-16,381.1600036621094,381.1600036621094,389.7799987792969,381.0799865722656,384.7799987792969,743500.0
2023-08-17,376.29998779296875,376.29998779296875,384.0199890136719,376.0400085449219,383.8500061035156,831400.0
2023-08-18,381.2900085449219,381.2900085449219,382.6499938964844,371.45001220703125,372.5899963378906,945900.0
2023-08-21,384.8999938964844,384.8999938964844,385.739990234375,381.3399963378906,382.95001220703125,1009200.0
2023-08-22,379.4200134277344,379.4200134277344,381.5299987792969,373.5400085449219,380.6000061035156,1122900.0
2023-08-23,377.7099914550781,377.7099914550781,379.3299865722656,368.8299865722656,374.9599914550781,1411400.0
2023-08-24,360.2200012207031,360.2200012207031,379.4100036621094,359.80999755859375,379.4100036621094,2347100.0
2023-08-25,365.5899963378906,365.5899963378906,367.3900146484375,360.4200134277344,362.05999755859375,1138400.0
2023-08-28,365.8399963378906,365.8399963378906,367.989990234375,362.9700012207031,367.0899963378906,1191300.0
2023-08-29,374.7300109863281,374.7300109863281,375.8699951171875,363.3500061035156,365.010009765625,1260300.0
2023-08-30,376.7300109863281,376.7300109863281,379.0,373.5,378.8699951171875,1175800.0
2023-08-31,381.260009765625,381.260009765625,382.8900146484375,378.5,379.2699890136719,3328500.0
2023-09-01,404.19000244140625,404.19000244140625,406.75,385.1099853515625,393.0,5176100.0
2023-09-05,401.80999755859375,401.80999755859375,406.94000244140625,397.2799987792969,400.0,1855900.0
2023-09-06,399.0,399.0,404.4700012207031,396.7699890136719,400.7099914550781,990000.0
2023-09-07,398.989990234375,398.989990234375,400.8399963378906,396.010009765625,397.5199890136719,830300.0
2023-09-08,396.3599853515625,396.3599853515625,401.3800048828125,395.510009765625,401.04998779296875,665600.0
2023-09-11,397.44000244140625,397.44000244140625,399.30999755859375,392.7699890136719,396.3599853515625,764200.0
2023-09-12,388.1199951171875,388.1199951171875,400.42999267578125,387.17999267578125,396.2699890136719,1102000.0
2023-09-13,388.9700012207031,388.9700012207031,392.9800109863281,385.55999755859375,386.6700134277344,898600.0
2023-09-14,388.739990234375,388.739990234375,394.17999267578125,384.30999755859375,394.17999267578125,914200.0
2023-09-15,389.92999267578125,389.92999267578125,390.0,383.6700134277344,388.8999938964844,1411000.0
2023-09-18,382.80999755859375,382.80999755859375,391.989990234375,381.67999267578125,391.70001220703125,1178000.0
2023-09-19,384.45001220703125,384.45001220703125,386.44000244140625,379.4200134277344,382.6499938964844,740800.0
2023-09-20,391.8800048828125,391.8800048828125,397.989990234375,387.8800048828125,389.1499938964844,1487700.0
2023-09-21,383.8999938964844,383.8999938964844,390.4800109863281,383.75,387.44000244140625,1543700.0
2023-09-22,388.04998779296875,388.04998779296875,391.7099914550781,386.3800048828125,387.5,1102600.0
2023-09-25,384.3299865722656,384.3299865722656,387.5,378.1099853515625,386.0199890136719,1576700.0
2023-09-26,380.6600036621094,380.6600036621094,384.7200012207031,378.2900085449219,380.6300048828125,1521100.0
2023-09-27,379.1400146484375,379.1400146484375,384.2900085449219,377.0400085449219,382.2099914550781,700400.0
2023-09-28,379.0,379.0,382.1499938964844,375.6199951171875,381.54998779296875,1146500.0
2023-09-29,385.6099853515625,385.6099853515625,389.9599914550781,382.20001220703125,387.3500061035156,1509100.0
2023-10-02,382.8599853515625,382.8599853515625,388.8699951171875,380.8800048828125,384.6000061035156,1197500.0
2023-10-03,368.3399963378906,368.3399963378906,381.5299987792969,365.17999267578125,378.8399963378906,1652700.0
2023-10-04,370.1000061035156,370.1000061035156,372.0,366.989990234375,367.760009765625,976300.0
2023-10-05,360.3599853515625,360.3599853515625,367.5,360.20001220703125,367.5,1625400.0
2023-10-06,367.2200012207031,367.2200012207031,368.7799987792969,354.6600036621094,360.0,1677900.0
2023-10-09,372.6400146484375,372.6400146484375,372.8699951171875,363.57000732421875,366.8999938964844,1079100.0
2023-10-10,373.0299987792969,373.0299987792969,378.8399963378906,371.44000244140625,372.6400146484375,1178500.0
2023-10-11,373.3599853515625,373.3599853515625,375.9599914550781,368.239990234375,374.0,1046300.0
2023-10-12,373.94000244140625,373.94000244140625,374.8999938964844,366.989990234375,374.8999938964844,1250900.0
2023-10-13,377.69000244140625,377.69000244140625,384.6000061035156,374.3999938964844,375.0,1941700.0
2023-10-16,416.6400146484375,416.6400146484375,419.010009765625,401.8399963378906,402.239990234375,11454200.0
2023-10-17,412.94000244140625,412.94000244140625,419.8599853515625,412.19000244140625,415.0,28064700.0
2023-10-18,405.6099853515625,405.6099853515625,417.20001220703125,404.7699890136719,412.0199890136719,3750100.0
2023-10-19,396.19000244140625,396.19000244140625,408.2099914550781,394.5799865722656,407.010009765625,2628200.0
2023-10-20,395.82000732421875,395.82000732421875,398.1300048828125,389.0,397.42999267578125,1937700.0
2023-10-23,402.4599914550781,402.4599914550781,406.80999755859375,392.0799865722656,394.9200134277344,1827700.0
2023-10-24,403.3699951171875,403.3699951171875,405.6099853515625,398.3399963378906,405.6099853515625,1575800.0
2023-10-25,396.70001220703125,396.70001220703125,403.82000732421875,396.1199951171875,401.0,1309700.0
2023-10-26,388.6199951171875,388.6199951171875,394.0400085449219,386.0,393.17999267578125,1837200.0
2023-10-27,386.82000732421875,386.82000732421875,392.2099914550781,384.3699951171875,390.0,1448600.0
2023-10-30,391.75,391.75,393.2699890136719,387.75,388.44000244140625,1005200.0
2023-10-31,393.4800109863281,393.4800109863281,395.70001220703125,389.010009765625,391.75,1084300.0
2023-11-01,395.2900085449219,395.2900085449219,395.80999755859375,385.260009765625,393.30999755859375,1312600.0
2023-11-02,403.5,403.5,404.8699951171875,398.70001220703125,398.9100036621094,1390000.0
2023-11-03,407.92999267578125,407.92999267578125,412.0299987792969,406.2699890136719,408.7799987792969,1231000.0
2023-11-06,407.95001220703125,407.95001220703125,412.2699890136719,404.510009765625,411.5,826900.0
2023-11-07,413.69000244140625,413.69000244140625,414.4800109863281,406.0,409.8999938964844,1175700.0
2023-11-08,409.6400146484375,409.6400146484375,415.1499938964844,409.32000732421875,415.0,714500.0
2023-11-09,406.5799865722656,406.5799865722656,410.75,404.69000244140625,410.75,922600.0
2023-11-10,413.6700134277344,413.6700134277344,413.8999938964844,404.8900146484375,407.510009765625,1038900.0
2023-11-13,416.9800109863281,416.9800109863281,418.6099853515625,409.79998779296875,410.4800109863281,1277100.0
2023-11-14,430.3299865722656,430.3299865722656,431.1000061035156,421.69000244140625,422.6600036621094,1566300.0
2023-11-15,432.19000244140625,432.19000244140625,437.05999755859375,431.45001220703125,433.0899963378906,1257500.0
2023-11-16,420.2799987792969,420.2799987792969,431.5,416.54998779296875,430.6700134277344,1706800.0
2023-11-17,422.44000244140625,422.44000244140625,425.6700134277344,421.0400085449219,425.2200012207031,1219800.0
2023-11-20,428.5799865722656,428.5799865722656,429.5899963378906,422.7799987792969,423.8900146484375,866000.0
2023-11-21,430.3699951171875,430.3699951171875,431.9200134277344,425.75,426.6499938964844,867400.0
2023-11-22,428.6300048828125,428.6300048828125,435.07000732421875,428.19000244140625,430.82000732421875,800600.0
2023-11-24,431.760009765625,431.760009765625,432.2699890136719,426.3500061035156,428.29998779296875,401700.0
2023-11-27,435.6700134277344,435.6700134277344,437.80999755859375,430.04998779296875,430.04998779296875,1074800.0
2023-11-28,427.7300109863281,427.7300109863281,436.6600036621094,427.0899963378906,435.57000732421875,1353900.0
2023-11-29,438.3500061035156,438.3500061035156,439.760009765625,428.6000061035156,429.20001220703125,1658800.0
2023-11-30,446.79998779296875,446.79998779296875,448.7300109863281,438.6000061035156,439.7699890136719,2372000.0
2023-12-01,466.6099853515625,466.6099853515625,467.6300048828125,447.6000061035156,447.6000061035156,2456800.0
2023-12-04,460.760009765625,460.760009765625,463.3699951171875,452.2300109863281,459.20001220703125,2637100.0
2023-12-05,456.92999267578125,456.92999267578125,462.2699890136719,452.5299987792969,454.760009765625,1793500.0
2023-12-06,460.6700134277344,460.6700134277344,464.05999755859375,458.2699890136719,459.2799987792969,1387200.0
2023-12-07,464.6700134277344,464.6700134277344,466.6300048828125,460.6000061035156,460.6700134277344,3243500.0
2023-12-08,489.6400146484375,489.6400146484375,493.79998779296875,448.80999755859375,455.8800048828125,7144400.0
2023-12-11,502.739990234375,502.739990234375,507.44000244140625,490.0,493.95001220703125,2799000.0
2023-12-12,503.6499938964844,503.6499938964844,504.3999938964844,495.67999267578125,503.0,1717100.0
2023-12-13,504.5,504.5,508.42999267578125,494.0899963378906,502.8299865722656,1698900.0
2023-12-14,489.29998779296875,489.29998779296875,505.6300048828125,487.19000244140625,505.05999755859375,2649600.0
2023-12-15,491.4599914550781,491.4599914550781,492.19000244140625,483.80999755859375,486.4599914550781,2677400.0
2023-12-18,501.6300048828125,501.6300048828125,501.7200012207031,488.4200134277344,490.010009765625,1230600.0
2023-12-19,506.8599853515625,506.8599853515625,509.3299865722656,502.8299865722656,503.5799865722656,1174800.0
2023-12-20,505.1499938964844,505.1499938964844,511.6000061035156,503.95001220703125,504.510009765625,1063000.0
2023-12-21,511.0299987792969,511.0299987792969,511.2699890136719,505.510009765625,507.8599853515625,896600.0
2023-12-22,510.0,510.0,510.4800109863281,502.2200012207031,502.6000061035156,1179500.0
2023-12-26,506.32000732421875,506.32000732421875,513.5,505.5199890136719,513.239990234375,887300.0
2023-12-27,508.80999755859375,508.80999755859375,509.8800048828125,505.5299987792969,506.0,816400.0
2023-12-28,509.2200012207031,509.2200012207031,512.47998046875,508.2699890136719,510.4599914550781,688700.0
2023-12-29,511.2900085449219,511.2900085449219,516.3900146484375,508.4599914550781,509.8699951171875,918300.0
2024-01-02,505.3800048828125,505.3800048828125,508.9200134277344,502.1499938964844,508.57000732421875,1187800.0
2024-01-03,498.0199890136719,498.0199890136719,503.95001220703125,496.69000244140625,501.8900146484375,1029200.0
2024-01-04,496.0,496.0,502.0,495.010009765625,496.8999938964844,1174400.0
2024-01-05,491.1000061035156,491.1000061035156,499.2099914550781,490.69000244140625,495.9200134277344,1121500.0
2024-01-08,491.4800109863281,491.4800109863281,493.489990234375,478.1300048828125,488.4700012207031,1827300.0
2024-01-09,485.7099914550781,485.7099914550781,489.92999267578125,483.0899963378906,488.92999267578125,1242700.0
2024-01-10,484.1000061035156,484.1000061035156,488.510009765625,482.5899963378906,488.0,1276000.0
2024-01-11,485.4800109863281,485.4800109863281,486.2099914550781,478.1600036621094,483.3900146484375,823500.0
2024-01-12,479.94000244140625,479.94000244140625,490.8399963378906,479.0899963378906,488.0799865722656,1050700.0
2024-01-16,470.7300109863281,470.7300109863281,478.04998779296875,467.5799865722656,478.04998779296875,1370200.0
2024-01-17,468.3999938964844,468.3999938964844,469.5799865722656,462.8399963378906,469.17999267578125,1347000.0
2024-01-18,477.45001220703125,477.45001220703125,478.4599914550781,468.8399963378906,472.19000244140625,1482300.0
2024-01-19,484.0199890136719,484.0199890136719,484.75,475.04998779296875,477.760009765625,1257700.0
2024-01-22,481.8900146484375,481.8900146484375,483.29998779296875,477.6199951171875,483.0,909500.0
2024-01-23,477.0,477.0,481.8900146484375,474.5,480.2200012207031,1038400.0
2024-01-24,474.8399963378906,474.8399963378906,480.9599914550781,472.6700134277344,477.0,1399400.0
2024-01-25,474.29998779296875,474.29998779296875,476.94000244140625,468.1600036621094,475.2200012207031,964300.0
2024-01-26,478.0299987792969,478.0299987792969,484.30999755859375,470.6499938964844,475.0,1128700.0
2024-01-29,481.989990234375,481.989990234375,482.44000244140625,475.739990234375,478.0299987792969,1072400.0
2024-01-30,481.3999938964844,481.3999938964844,491.29998779296875,479.760009765625,481.989990234375,1295100.0
2024-01-31,453.82000732421875,453.82000732421875,473.1000061035156,451.3500061035156,472.0199890136719,2879200.0
2024-02-01,461.94000244140625,461.94000244140625,463.0299987792969,454.0199890136719,454.8999938964844,1526200.0
2024-02-02,462.3999938964844,462.3999938964844,464.6199951171875,454.6199951171875,458.5,1144200.0
2024-02-05,456.7300109863281,456.7300109863281,459.04998779296875,450.54998779296875,458.4100036621094,1166100.0
2024-02-06,456.5400085449219,456.5400085449219,459.6600036621094,450.05999755859375,457.30999755859375,1531000.0
2024-02-07,457.75,457.75,463.25,456.20001220703125,459.0400085449219,1013300.0
2024-02-08,472.9800109863281,472.9800109863281,476.6199951171875,460.9800109863281,463.2699890136719,1510300.0
2024-02-09,470.239990234375,470.239990234375,471.260009765625,458.7799987792969,466.6099853515625,1350000.0
2024-02-12,466.0799865722656,466.0799865722656,478.0,465.1199951171875,473.2799987792969,1174700.0
2024-02-13,456.2300109863281,456.2300109863281,461.95001220703125,454.0,457.55999755859375,1264100.0
2024-02-14,460.7099914550781,460.7099914550781,461.989990234375,456.70001220703125,460.44000244140625,697200.0
2024-02-15,458.9800109863281,458.9800109863281,463.239990234375,454.5,461.32000732421875,915500.0
2024-02-16,449.6000061035156,449.6000061035156,457.3900146484375,445.5299987792969,457.1199951171875,1341000.0
2024-02-20,444.6000061035156,444.6000061035156,449.6000061035156,441.010009765625,445.7699890136719,1185300.0
2024-02-21,443.4599914550781,443.4599914550781,448.4100036621094,440.260009765625,447.2799987792969,807800.0
2024-02-22,455.260009765625,455.260009765625,457.3599853515625,447.3500061035156,448.1000061035156,1105000.0
2024-02-23,457.8900146484375,457.8900146484375,462.82000732421875,454.2200012207031,458.5,862300.0
2024-02-26,468.25,468.25,472.9599914550781,459.260009765625,461.05999755859375,1447000.0
2024-02-27,467.8399963378906,467.8399963378906,471.5,463.95001220703125,471.0899963378906,919500.0
2024-02-28,464.1400146484375,464.1400146484375,474.1700134277344,463.3399963378906,466.5,913800.0
2024-02-29,467.0899963378906,467.0899963378906,469.8999938964844,461.1000061035156,466.0299987792969,1431900.0
2024-03-01,458.5,458.5,464.57000732421875,457.6300048828125,461.44000244140625,1295300.0
2024-03-04,450.7900085449219,450.7900085449219,459.0299987792969,449.7699890136719,458.6300048828125,1254200.0
2024-03-05,446.05999755859375,446.05999755859375,448.80999755859375,443.6099853515625,448.80999755859375,975500.0
2024-03-06,448.5400085449219,448.5400085449219,452.6600036621094,443.5199890136719,451.989990234375,941300.0
2024-03-07,457.2799987792969,457.2799987792969,461.0,449.0299987792969,449.0299987792969,1078300.0
2024-03-08,460.3900146484375,460.3900146484375,465.4200134277344,457.2900085449219,461.2699890136719,755200.0
2024-03-11,457.760009765625,457.760009765625,461.5299987792969,453.6700134277344,461.5299987792969,729700.0
2024-03-12,465.2799987792969,465.2799987792969,467.8599853515625,458.55999755859375,459.4800109863281,841200.0
2024-03-13,465.54998779296875,465.54998779296875,471.7200012207031,465.3699951171875,467.92999267578125,799700.0
2024-03-14,470.010009765625,470.010009765625,472.05999755859375,462.75,472.05999755859375,1316800.0
2024-03-15,464.94000244140625,464.94000244140625,470.6700134277344,463.1600036621094,467.1199951171875,1678100.0
