Date,Adj Close,Close,High,Low,Open,Volume
2024-02-21,65.75,65.75,66.3499984741211,65.33000183105469,66.1500015258789,6759800.0
2024-02-22,66.73999786376953,66.73999786376953,66.91000366210938,65.75,65.76000213623047,4872300.0
2024-02-23,67.0,67.0,67.31999969482422,66.6500015258789,66.88999938964844,4599900.0
2024-02-26,66.66999816894531,66.66999816894531,67.31999969482422,66.63999938964844,67.06999969482422,4368700.0
2024-02-27,66.43000030517578,66.43000030517578,66.70999908447266,66.1500015258789,66.26000213623047,4021000.0
2024-02-28,66.98999786376953,66.98999786376953,67.0,66.30000305175781,66.45999908447266,4740500.0
2024-02-29,66.20999908447266,66.20999908447266,66.83000183105469,66.0,66.83000183105469,9710700.0
2024-03-01,67.12999725341797,67.12999725341797,67.4000015258789,66.30000305175781,66.3499984741211,5664200.0
2024-03-04,67.43000030517578,67.43000030517578,67.44999694824219,66.80000305175781,67.11000061035156,7853500.0
2024-03-05,67.0199966430664,67.0199966430664,67.66999816894531,66.7699966430664,67.5999984741211,7039200.0
2024-03-06,67.41999816894531,67.41999816894531,67.44000244140625,66.83999633789062,67.0999984741211,6400900.0
2024-03-07,67.81999969482422,67.81999969482422,68.0,67.41999816894531,67.69999694824219,5283000.0
2024-03-08,67.66000366210938,67.66000366210938,68.06999969482422,67.33000183105469,67.77999877929688,6257600.0
2024-03-11,66.12000274658203,66.12000274658203,67.69000244140625,66.04000091552734,67.52999877929688,7995800.0
2024-03-12,67.48999786376953,67.48999786376953,67.68000030517578,66.04000091552734,66.05000305175781,6462500.0
2024-03-13,66.04000091552734,66.04000091552734,67.5999984741211,65.9800033569336,67.5999984741211,9236100.0
2024-03-14,66.86000061035156,66.86000061035156,66.91000366210938,65.5199966430664,65.94000244140625,7327600.0
2024-03-15,66.2300033569336,66.2300033569336,66.91000366210938,65.87000274658203,66.05999755859375,8850800.0
2024-03-18,67.23999786376953,67.23999786376953,67.43000030517578,66.16000366210938,66.19000244140625,5833700.0
2024-03-19,67.79000091552734,67.79000091552734,67.83999633789062,67.02999877929688,67.44000244140625,5417100.0
2024-03-20,67.44000244140625,67.44000244140625,67.83000183105469,67.04000091552734,67.72000122070312,3882400.0
2024-03-21,67.55999755859375,67.55999755859375,67.83999633789062,67.30999755859375,67.43000030517578,4165700.0
2024-03-22,67.62000274658203,67.62000274658203,67.86000061035156,66.91000366210938,67.20999908447266,4463400.0
2024-03-25,67.29000091552734,67.29000091552734,67.8499984741211,67.27999877929688,67.6500015258789,3321800.0
2024-03-26,67.94000244140625,67.94000244140625,68.12999725341797,67.37000274658203,67.37000274658203,5308800.0
2024-03-27,68.62000274658203,68.62000274658203,68.66000366210938,67.9000015258789,68.26000213623047,4069700.0
2024-03-28,68.48999786376953,68.48999786376953,68.91999816894531,68.33000183105469,68.72000122070312,6533500.0
2024-04-01,68.0999984741211,68.0999984741211,68.54000091552734,67.9000015258789,68.41999816894531,2970100.0
2024-04-02,67.44999694824219,67.44999694824219,67.91999816894531,67.08999633789062,67.69000244140625,4895400.0
2024-04-03,68.12999725341797,68.12999725341797,68.56999969482422,67.56999969482422,67.69999694824219,6590900.0
2024-04-04,67.75,67.75,69.19999694824219,67.69000244140625,68.69999694824219,5834100.0
2024-04-05,68.55999755859375,68.55999755859375,68.79000091552734,67.83000183105469,67.9800033569336,5342300.0
2024-04-08,68.69000244140625,68.69000244140625,68.80000305175781,68.02999877929688,68.5199966430664,4912600.0
2024-04-09,68.66000366210938,68.66000366210938,68.94000244140625,67.94999694824219,68.94000244140625,4917400.0
2024-04-10,68.6500015258789,68.6500015258789,68.80000305175781,67.94000244140625,68.0199966430664,5199800.0
2024-04-11,68.83999633789062,68.83999633789062,69.20999908447266,68.54000091552734,68.93000030517578,6439200.0
2024-04-12,68.06999969482422,68.06999969482422,68.52999877929688,67.76000213623047,68.2699966430664,4995100.0
2024-04-15,67.44000244140625,67.44000244140625,68.95999908447266,67.4000015258789,68.7300033569336,6527000.0
2024-04-16,68.12000274658203,68.12000274658203,68.66999816894531,67.37000274658203,67.70999908447266,6622900.0
2024-04-17,67.95999908447266,67.95999908447266,68.33000183105469,67.45999908447266,68.16999816894531,6177600.0
2024-04-18,67.41999816894531,67.41999816894531,68.19999694824219,67.22000122070312,68.05000305175781,5946600.0
2024-04-19,67.33000183105469,67.33000183105469,68.08000183105469,66.91000366210938,67.87000274658203,6966300.0
2024-04-22,68.0199966430664,68.0199966430664,68.61000061035156,66.80000305175781,67.62999725341797,7659800.0
2024-04-23,68.98999786376953,68.98999786376953,69.0,67.80000305175781,68.31999969482422,9075700.0
2024-04-24,72.91000366210938,72.91000366210938,74.38999938964844,72.55000305175781,73.13999938964844,15276500.0
2024-04-25,73.26000213623047,73.26000213623047,73.63999938964844,72.91000366210938,73.12999725341797,8172200.0
2024-04-26,73.16999816894531,73.16999816894531,73.61000061035156,72.63999938964844,72.87999725341797,8786200.0
2024-04-29,72.5,72.5,73.12999725341797,71.75,73.08000183105469,9463900.0
2024-04-30,71.87000274658203,71.87000274658203,72.79000091552734,71.73999786376953,72.33999633789062,8718100.0
2024-05-01,72.20999908447266,72.20999908447266,72.98999786376953,71.13999938964844,71.61000061035156,6021100.0
2024-05-02,72.02999877929688,72.02999877929688,72.55999755859375,70.97000122070312,72.47000122070312,7610500.0
2024-05-03,72.8499984741211,72.8499984741211,73.08000183105469,71.81999969482422,72.22000122070312,7452100.0
2024-05-06,72.55000305175781,72.55000305175781,73.2699966430664,72.41999816894531,73.04000091552734,4922800.0
2024-05-07,73.43000030517578,73.43000030517578,73.5,72.62000274658203,72.69999694824219,4151500.0
2024-05-08,72.72000122070312,72.72000122070312,73.66000366210938,72.61000061035156,73.51000213623047,5054000.0
2024-05-09,74.0999984741211,74.0999984741211,74.1500015258789,72.73999786376953,72.73999786376953,6134800.0
2024-05-10,73.69000244140625,73.69000244140625,74.30000305175781,73.54000091552734,74.19999694824219,3790500.0
2024-05-13,72.80999755859375,72.80999755859375,73.83000183105469,72.66000366210938,73.68000030517578,6182000.0
2024-05-14,73.48999786376953,73.48999786376953,73.63999938964844,72.30999755859375,72.5999984741211,5848500.0
2024-05-15,74.44999694824219,74.44999694824219,74.66999816894531,73.86000061035156,73.86000061035156,4492500.0
2024-05-16,74.55000305175781,74.55000305175781,74.7699966430664,74.18000030517578,74.43000030517578,5636700.0
2024-05-17,74.6500015258789,74.6500015258789,74.94000244140625,74.05999755859375,74.94000244140625,6978200.0
2024-05-20,75.36000061035156,75.36000061035156,76.06999969482422,74.80999755859375,74.80999755859375,6534100.0
2024-05-21,75.66999816894531,75.66999816894531,76.11000061035156,75.44999694824219,75.55999755859375,5801500.0
2024-05-22,75.37000274658203,75.37000274658203,76.25,75.1500015258789,75.94999694824219,6390200.0
2024-05-23,74.37999725341797,74.37999725341797,75.5199966430664,74.29000091552734,75.47000122070312,5581300.0
2024-05-24,75.62999725341797,75.62999725341797,76.12999725341797,74.54000091552734,74.54000091552734,4786600.0
2024-05-28,75.16999816894531,75.16999816894531,75.81999969482422,74.86000061035156,75.58999633789062,4252400.0
2024-05-29,74.9800033569336,74.9800033569336,75.37999725341797,74.77999877929688,74.77999877929688,6809400.0
2024-05-30,75.0,75.0,75.5,74.62000274658203,75.11000061035156,5150700.0
2024-05-31,75.56999969482422,75.56999969482422,75.68000030517578,74.43000030517578,75.18000030517578,8825200.0
2024-06-03,75.5,75.5,75.91999816894531,74.83999633789062,75.36000061035156,3217200.0
2024-06-04,75.91999816894531,75.91999816894531,76.11000061035156,75.16000366210938,75.37999725341797,3245800.0
2024-06-05,75.88999938964844,75.88999938964844,76.04000091552734,75.4800033569336,76.0,5193800.0
2024-06-06,76.12000274658203,76.12000274658203,76.30999755859375,75.3499984741211,75.75,5979000.0
2024-06-07,77.11000061035156,77.11000061035156,77.55999755859375,76.3499984741211,76.5999984741211,6918900.0
2024-06-10,77.41999816894531,77.41999816894531,77.52999877929688,76.69999694824219,76.94999694824219,3471600.0
2024-06-11,77.1500015258789,77.1500015258789,77.47000122070312,76.75,77.44000244140625,3754700.0
2024-06-12,77.41000366210938,77.41000366210938,77.63999938964844,76.68000030517578,77.19999694824219,3219700.0
2024-06-13,76.95999908447266,76.95999908447266,77.30000305175781,76.25,77.11000061035156,4054200.0
2024-06-14,76.76000213623047,76.76000213623047,77.02999877929688,76.43000030517578,76.8499984741211,3540300.0
2024-06-17,76.19000244140625,76.19000244140625,76.72000122070312,75.95999908447266,76.37999725341797,6443600.0
2024-06-18,76.30999755859375,76.30999755859375,76.48999786376953,75.37999725341797,76.12999725341797,5365900.0
2024-06-20,77.0,77.0,77.26000213623047,76.4000015258789,76.5999984741211,8725700.0
2024-06-21,77.70999908447266,77.70999908447266,77.80999755859375,76.9000015258789,77.0999984741211,9933900.0
2024-06-24,76.70999908447266,76.70999908447266,77.98999786376953,76.54000091552734,77.69999694824219,5594600.0
2024-06-25,77.51000213623047,77.51000213623047,77.5999984741211,76.63999938964844,76.9000015258789,6231800.0
2024-06-26,77.0999984741211,77.0999984741211,77.43000030517578,76.76000213623047,77.16999816894531,6013200.0
2024-06-27,77.0,77.0,77.5,76.6500015258789,77.1500015258789,4196100.0
2024-06-28,77.01000213623047,77.01000213623047,77.44000244140625,76.69999694824219,77.01000213623047,7714800.0
2024-07-01,76.41000366210938,76.41000366210938,77.94999694824219,76.23999786376953,77.30000305175781,4234500.0
2024-07-02,76.55000305175781,76.55000305175781,76.7300033569336,75.91000366210938,76.38999938964844,3321800.0
2024-07-03,76.11000061035156,76.11000061035156,77.0,75.70999908447266,76.80000305175781,2144400.0
2024-07-05,76.4000015258789,76.4000015258789,76.68000030517578,75.7699966430664,76.55999755859375,4641100.0
2024-07-08,76.11000061035156,76.11000061035156,76.43000030517578,75.98999786376953,76.37000274658203,4537500.0
2024-07-09,76.51000213623047,76.51000213623047,76.75,76.06999969482422,76.44999694824219,3954700.0
2024-07-10,77.11000061035156,77.11000061035156,77.1500015258789,76.02999877929688,76.55000305175781,3334900.0
2024-07-11,76.88999938964844,76.88999938964844,77.23999786376953,76.61000061035156,77.08000183105469,5818300.0
2024-07-12,77.69000244140625,77.69000244140625,77.87999725341797,76.66999816894531,76.87999725341797,4430800.0
2024-07-15,78.0199966430664,78.0199966430664,78.9800033569336,77.70999908447266,78.0,6481600.0
2024-07-16,78.13999938964844,78.13999938964844,78.45999908447266,77.63999938964844,78.01000213623047,4243300.0
2024-07-17,77.41000366210938,77.41000366210938,78.38999938964844,77.08000183105469,78.06999969482422,5215200.0
2024-07-18,75.55000305175781,75.55000305175781,77.6500015258789,74.1500015258789,77.19999694824219,9579800.0
2024-07-19,77.55999755859375,77.55999755859375,77.69000244140625,76.22000122070312,76.9000015258789,7913000.0
2024-07-22,78.2699966430664,78.2699966430664,78.63999938964844,77.47000122070312,77.66999816894531,6471000.0
2024-07-23,78.58999633789062,78.58999633789062,79.43000030517578,78.19000244140625,78.55999755859375,6719000.0
2024-07-24,77.76000213623047,77.76000213623047,78.08999633789062,75.41000366210938,76.5999984741211,15546900.0
2024-07-25,74.26000213623047,74.26000213623047,78.76000213623047,74.12999725341797,78.25,10960800.0
2024-07-26,74.91999816894531,74.91999816894531,75.66999816894531,74.41999816894531,74.5,7973400.0
2024-07-29,75.58999633789062,75.58999633789062,75.70999908447266,74.45999908447266,75.22000122070312,6993200.0
2024-07-30,74.02999877929688,74.02999877929688,75.48999786376953,73.43000030517578,75.30000305175781,9997500.0
2024-07-31,73.87999725341797,73.87999725341797,74.56999969482422,73.47000122070312,74.5,8446700.0
2024-08-01,75.16000366210938,75.16000366210938,75.18000030517578,73.86000061035156,74.12000274658203,5946200.0
2024-08-02,74.5,74.5,75.36000061035156,73.33999633789062,75.12000274658203,5500500.0
2024-08-05,72.95999908447266,72.95999908447266,73.58000183105469,71.87999725341797,73.45999908447266,7241500.0
2024-08-06,73.76000213623047,73.76000213623047,74.7699966430664,73.0199966430664,73.58000183105469,5107300.0
2024-08-07,73.77999877929688,73.77999877929688,74.73999786376953,73.61000061035156,73.80000305175781,4624100.0
2024-08-08,75.55000305175781,75.55000305175781,75.77999877929688,74.01000213623047,74.27999877929688,4505000.0
2024-08-09,76.19000244140625,76.19000244140625,76.33000183105469,75.0,75.52999877929688,3835000.0
2024-08-12,75.94000244140625,75.94000244140625,76.25,75.44000244140625,75.95999908447266,4043000.0
2024-08-13,75.91999816894531,75.91999816894531,76.22000122070312,75.5999984741211,76.0999984741211,4011600.0
2024-08-14,76.41999816894531,76.41999816894531,76.55000305175781,75.52999877929688,75.94000244140625,3623200.0
2024-08-15,77.58000183105469,77.58000183105469,77.81999969482422,76.5999984741211,76.75,4730200.0
2024-08-16,78.25,78.25,78.30999755859375,77.29000091552734,77.68000030517578,4414400.0
2024-08-19,78.68000030517578,78.68000030517578,78.98999786376953,77.70999908447266,78.0999984741211,4277700.0
2024-08-20,78.4800033569336,78.4800033569336,79.05000305175781,78.08000183105469,78.9000015258789,3154000.0
2024-08-21,78.80999755859375,78.80999755859375,78.94999694824219,78.30000305175781,78.52999877929688,3232600.0
2024-08-22,79.58000183105469,79.58000183105469,79.91999816894531,79.0,79.36000061035156,3874300.0
2024-08-23,79.16999816894531,79.16999816894531,79.9000015258789,78.52999877929688,79.80000305175781,4006200.0
2024-08-26,79.47000122070312,79.47000122070312,79.94000244140625,78.9000015258789,79.08999633789062,2792100.0
2024-08-27,79.83000183105469,79.83000183105469,79.98999786376953,79.44999694824219,79.5,3240500.0
2024-08-28,79.5199966430664,79.5199966430664,80.0199966430664,79.02999877929688,80.0,4196100.0
2024-08-29,80.66999816894531,80.66999816894531,80.95999908447266,79.52999877929688,79.66999816894531,5519600.0
2024-08-30,81.79000091552734,81.79000091552734,82.0999984741211,80.69999694824219,80.83000183105469,7639700.0
2024-09-03,81.13999938964844,81.13999938964844,82.08000183105469,80.79000091552734,81.69999694824219,5456500.0
2024-09-04,81.95999908447266,81.95999908447266,82.47000122070312,81.18000030517578,81.3499984741211,4711700.0
2024-09-05,81.37000274658203,81.37000274658203,81.87999725341797,80.5,81.7699966430664,4462200.0
2024-09-06,81.5999984741211,81.5999984741211,81.9800033569336,80.79000091552734,81.4000015258789,4619000.0
2024-09-09,82.6500015258789,82.6500015258789,82.80000305175781,81.79000091552734,82.30000305175781,5436400.0
2024-09-10,83.05999755859375,83.05999755859375,83.2300033569336,82.47000122070312,82.9000015258789,5088600.0
2024-09-11,82.94000244140625,82.94000244140625,83.2699966430664,81.5,82.87999725341797,4832300.0
2024-09-12,83.83000183105469,83.83000183105469,83.83999633789062,82.45999908447266,82.94999694824219,3661200.0
2024-09-13,83.30999755859375,83.30999755859375,84.12000274658203,83.16999816894531,83.80000305175781,3602500.0
2024-09-16,83.51000213623047,83.51000213623047,84.01000213623047,82.86000061035156,83.80000305175781,4908200.0
2024-09-17,82.5199966430664,82.5199966430664,83.45999908447266,81.54000091552734,83.33000183105469,7092200.0
2024-09-18,82.56999969482422,82.56999969482422,83.37999725341797,81.81999969482422,82.5,7749500.0
2024-09-19,83.70999908447266,83.70999908447266,84.88999938964844,83.33000183105469,83.41000366210938,7860700.0
2024-09-20,83.91999816894531,83.91999816894531,84.05000305175781,83.0999984741211,83.55999755859375,6968200.0
2024-09-23,84.0,84.0,84.70999908447266,83.62999725341797,84.2699966430664,5657800.0
2024-09-24,83.51000213623047,83.51000213623047,83.7300033569336,83.05000305175781,83.45999908447266,5115200.0
2024-09-25,83.5,83.5,84.06999969482422,83.08000183105469,83.95999908447266,3239800.0
2024-09-26,83.08000183105469,83.08000183105469,83.69000244140625,82.58999633789062,83.56999969482422,4066900.0
2024-09-27,83.3499984741211,83.3499984741211,83.72000122070312,82.76000213623047,83.01000213623047,4915600.0
2024-09-30,83.80000305175781,83.80000305175781,83.86000061035156,82.91999816894531,83.31999969482422,3961800.0
2024-10-01,84.13999938964844,84.13999938964844,84.25,83.41000366210938,83.86000061035156,5537700.0
2024-10-02,84.48999786376953,84.48999786376953,84.58000183105469,83.16000366210938,84.0,4518100.0
2024-10-03,83.81999969482422,83.81999969482422,84.44999694824219,83.44000244140625,84.41999816894531,4580800.0
2024-10-04,84.54000091552734,84.54000091552734,84.66000366210938,83.19999694824219,84.04000091552734,4243600.0
2024-10-07,84.41000366210938,84.41000366210938,85.26000213623047,83.7300033569336,84.37999725341797,5806300.0
2024-10-08,85.83999633789062,85.83999633789062,86.08999633789062,84.70999908447266,85.12000274658203,5347700.0
2024-10-09,86.69999694824219,86.69999694824219,86.98999786376953,84.2699966430664,84.62999725341797,7038900.0
2024-10-10,86.19999694824219,86.19999694824219,86.7699966430664,85.7699966430664,86.7699966430664,4921000.0
2024-10-11,87.0999984741211,87.0999984741211,87.27999877929688,86.19000244140625,86.52999877929688,5960500.0
2024-10-14,87.55000305175781,87.55000305175781,87.79000091552734,86.91999816894531,87.5999984741211,5361600.0
2024-10-15,86.7699966430664,86.7699966430664,88.08999633789062,86.51000213623047,87.80000305175781,6087400.0
2024-10-16,87.0,87.0,87.43000030517578,86.44000244140625,86.54000091552734,4134600.0
2024-10-17,86.41999816894531,86.41999816894531,87.44000244140625,86.41999816894531,87.30999755859375,4560100.0
2024-10-18,88.06999969482422,88.06999969482422,88.70999908447266,85.5,86.12000274658203,6349600.0
2024-10-21,88.05000305175781,88.05000305175781,88.79000091552734,87.87000274658203,88.08000183105469,5616700.0
2024-10-22,88.01000213623047,88.01000213623047,88.43000030517578,87.12000274658203,87.30999755859375,5822500.0
2024-10-23,87.44999694824219,87.44999694824219,87.58000183105469,83.2699966430664,85.27999877929688,19619300.0
2024-10-24,85.0999984741211,85.0999984741211,88.69999694824219,85.02999877929688,88.37000274658203,10848600.0
2024-10-25,84.7300033569336,84.7300033569336,85.56999969482422,83.58999633789062,85.25,6297000.0
2024-10-28,84.76000213623047,84.76000213623047,85.56999969482422,84.66000366210938,85.0,8882500.0
2024-10-29,84.55999755859375,84.55999755859375,85.12999725341797,84.37000274658203,84.75,7465600.0
2024-10-30,83.98999786376953,83.98999786376953,84.66000366210938,80.63999938964844,84.51000213623047,12004200.0
2024-10-31,84.0199966430664,84.0199966430664,85.25,83.37999725341797,83.70999908447266,7444300.0
2024-11-01,83.62000274658203,83.62000274658203,84.7699966430664,83.5,84.33000183105469,7051500.0
2024-11-04,84.72000122070312,84.72000122070312,85.23999786376953,83.55000305175781,83.6500015258789,5853100.0
2024-11-05,85.54000091552734,85.54000091552734,85.69000244140625,84.12999725341797,84.54000091552734,5400700.0
2024-11-06,86.44000244140625,86.44000244140625,88.0199966430664,85.02999877929688,88.0,6203800.0
2024-11-07,86.87999725341797,86.87999725341797,87.33999633789062,86.11000061035156,86.83000183105469,4836500.0
2024-11-08,88.25,88.25,88.94000244140625,87.18000030517578,87.56999969482422,5242200.0
2024-11-11,88.4800033569336,88.4800033569336,88.9000015258789,88.20999908447266,88.6500015258789,4067100.0
2024-11-12,88.72000122070312,88.72000122070312,89.01000213623047,88.01000213623047,88.62999725341797,4989300.0
2024-11-13,88.7699966430664,88.7699966430664,89.30000305175781,88.66000366210938,88.75,4176500.0
2024-11-14,87.58999633789062,87.58999633789062,89.08999633789062,87.4800033569336,88.6500015258789,5120200.0
2024-11-15,86.98999786376953,86.98999786376953,87.80000305175781,86.01000213623047,87.12000274658203,10230100.0
2024-11-18,90.44999694824219,90.44999694824219,91.08000183105469,88.5,88.75,9011400.0
2024-11-19,90.33000183105469,90.33000183105469,90.75,89.37000274658203,90.02999877929688,5586200.0
2024-11-20,90.16999816894531,90.16999816894531,90.80999755859375,89.47000122070312,90.80999755859375,4786800.0
2024-11-21,91.5,91.5,91.72000122070312,90.2300033569336,90.6500015258789,4195100.0
2024-11-22,90.0,90.0,91.93000030517578,89.0199966430664,91.79000091552734,5571700.0
2024-11-25,89.25,89.25,90.30000305175781,87.94999694824219,89.69000244140625,10227300.0
2024-11-26,90.20999908447266,90.20999908447266,90.38999938964844,89.0999984741211,89.77999877929688,4284200.0
2024-11-27,90.75,90.75,91.02999877929688,90.05000305175781,90.4000015258789,3788400.0
2024-11-29,90.66000366210938,90.66000366210938,91.31999969482422,89.88999938964844,90.51000213623047,3447000.0
2024-12-02,90.43000030517578,90.43000030517578,91.33999633789062,90.19999694824219,90.77999877929688,3388000.0
2024-12-03,90.47000122070312,90.47000122070312,90.79000091552734,89.62000274658203,90.0,3191900.0
2024-12-04,90.83999633789062,90.83999633789062,91.30999755859375,90.05000305175781,90.37999725341797,3507300.0
2024-12-05,90.52999877929688,90.52999877929688,91.05999755859375,89.76000213623047,90.0,4173500.0
2024-12-06,90.06999969482422,90.06999969482422,90.80000305175781,89.95999908447266,90.36000061035156,3302000.0
2024-12-09,88.72000122070312,88.72000122070312,90.66999816894531,88.51000213623047,90.12000274658203,4877300.0
2024-12-10,90.19999694824219,90.19999694824219,90.47000122070312,88.7300033569336,89.29000091552734,4612100.0
2024-12-11,90.55999755859375,90.55999755859375,90.97000122070312,90.1500015258789,90.61000061035156,3168400.0
2024-12-12,90.41999816894531,90.41999816894531,91.37000274658203,90.31999969482422,90.70999908447266,4050800.0
2024-12-13,90.11000061035156,90.11000061035156,91.02999877929688,90.05000305175781,90.54000091552734,3181500.0
2024-12-16,90.45999908447266,90.45999908447266,91.58999633789062,89.48999786376953,90.77999877929688,5664900.0
2024-12-17,90.43000030517578,90.43000030517578,90.91000366210938,89.70999908447266,90.5,4903800.0
2024-12-18,88.02999877929688,88.02999877929688,90.20999908447266,87.94999694824219,90.13999938964844,5167700.0
2024-12-19,88.66000366210938,88.66000366210938,89.23999786376953,87.72000122070312,88.04000091552734,5620600.0
2024-12-20,88.94999694824219,88.94999694824219,89.66999816894531,87.25,88.0,15909900.0
2024-12-23,89.86000061035156,89.86000061035156,89.98999786376953,88.36000061035156,89.2699966430664,3833800.0
2024-12-24,91.06999969482422,91.06999969482422,91.08999633789062,89.66000366210938,89.86000061035156,1880000.0
2024-12-26,91.44999694824219,91.44999694824219,91.55000305175781,90.58999633789062,90.68000030517578,2601600.0
2024-12-27,90.66000366210938,90.66000366210938,91.5,90.2300033569336,90.9000015258789,3177600.0
2024-12-30,89.68000030517578,89.68000030517578,90.08999633789062,89.06999969482422,89.66000366210938,3411400.0
2024-12-31,89.31999969482422,89.31999969482422,90.20999908447266,89.01000213623047,89.77999877929688,3973000.0
2025-01-02,89.37999725341797,89.37999725341797,90.16000366210938,88.80999755859375,90.0199966430664,3369000.0
2025-01-03,90.69000244140625,90.69000244140625,90.95999908447266,89.51000213623047,89.79000091552734,3439000.0
2025-01-06,91.29000091552734,91.29000091552734,91.33999633789062,90.43000030517578,90.68000030517578,4981400.0
2025-01-07,91.98999786376953,91.98999786376953,92.41999816894531,90.5199966430664,91.69999694824219,4812200.0
2025-01-08,95.94999694824219,95.94999694824219,97.12999725341797,94.75,96.68000030517578,10747700.0
2025-01-10,94.87999725341797,94.87999725341797,96.69000244140625,94.55999755859375,95.4800033569336,5944400.0
2025-01-13,94.61000061035156,94.61000061035156,95.08000183105469,93.19999694824219,93.81999969482422,4219100.0
2025-01-14,95.6500015258789,95.6500015258789,96.25,94.83000183105469,95.08000183105469,5415800.0
2025-01-15,96.88999938964844,96.88999938964844,97.36000061035156,95.37000274658203,95.7300033569336,5328800.0
2025-01-16,98.16999816894531,98.16999816894531,98.30999755859375,96.97000122070312,97.04000091552734,5020800.0
2025-01-17,98.66000366210938,98.66000366210938,99.13999938964844,97.68000030517578,97.93000030517578,7064000.0
2025-01-21,100.91000366210938,100.91000366210938,101.13999938964844,99.7699966430664,100.20999908447266,6010200.0
2025-01-22,100.30999755859375,100.30999755859375,101.6500015258789,100.13999938964844,100.91000366210938,8170900.0
2025-01-23,101.63999938964844,101.63999938964844,101.75,99.75,100.5,7223600.0
2025-01-24,101.94000244140625,101.94000244140625,102.1500015258789,100.87000274658203,101.01000213623047,4324600.0
2025-01-27,102.2699966430664,102.2699966430664,102.31999969482422,100.5,101.5999984741211,6799300.0
2025-01-28,102.31999969482422,102.31999969482422,102.93000030517578,101.63999938964844,102.27999877929688,7905000.0
2025-01-29,102.70999908447266,102.70999908447266,103.16999816894531,102.33000183105469,102.73999786376953,4556700.0
2025-01-30,103.04000091552734,103.04000091552734,104.25,102.83000183105469,103.5999984741211,6344200.0
2025-01-31,102.36000061035156,102.36000061035156,103.5999984741211,102.31999969482422,103.4000015258789,6187000.0
2025-02-03,103.06999969482422,103.06999969482422,103.86000061035156,100.69999694824219,101.41000366210938,6263400.0
2025-02-04,103.54000091552734,103.54000091552734,103.98999786376953,102.8499984741211,103.27999877929688,9761200.0
2025-02-05,104.97000122070312,104.97000122070312,107.16999816894531,102.44000244140625,102.94000244140625,10668100.0
2025-02-06,105.0199966430664,105.0199966430664,105.9000015258789,104.7300033569336,105.72000122070312,6383400.0
2025-02-07,105.25,105.25,105.91999816894531,104.29000091552734,104.75,5537900.0
2025-02-10,106.18000030517578,106.18000030517578,106.31999969482422,105.2699966430664,105.72000122070312,5849300.0
2025-02-11,105.9800033569336,105.9800033569336,106.1500015258789,105.25,105.88999938964844,4830100.0
2025-02-12,105.7699966430664,105.7699966430664,106.19999694824219,104.75,105.23999786376953,5456300.0
2025-02-13,106.13999938964844,106.13999938964844,106.2699966430664,104.94000244140625,105.9800033569336,6268600.0
2025-02-14,106.11000061035156,106.11000061035156,106.72000122070312,105.7699966430664,106.0999984741211,3966400.0
2025-02-18,105.3499984741211,105.3499984741211,105.72000122070312,102.91999816894531,103.69000244140625,6505300.0
2025-02-19,105.66999816894531,105.66999816894531,105.69999694824219,104.76000213623047,105.3499984741211,4305800.0
2025-02-20,105.36000061035156,105.36000061035156,105.4800033569336,104.3499984741211,105.43000030517578,5977500.0
2025-02-21,104.48999786376953,104.48999786376953,105.6500015258789,103.9800033569336,104.63999938964844,5513300.0
2025-02-24,104.38999938964844,104.38999938964844,104.94999694824219,103.87000274658203,104.25,5214600.0
2025-02-25,100.72000122070312,100.72000122070312,104.5,97.08000183105469,104.0,18821600.0
2025-02-26,101.55999755859375,101.55999755859375,102.81999969482422,99.8499984741211,100.43000030517578,8148700.0
2025-02-27,100.80000305175781,100.80000305175781,103.98999786376953,100.55000305175781,101.63999938964844,9010500.0
2025-02-28,103.79000091552734,103.79000091552734,104.0999984741211,101.01000213623047,101.12999725341797,8833200.0
2025-03-03,104.87000274658203,104.87000274658203,105.56999969482422,103.83000183105469,104.8499984741211,6348900.0
2025-03-04,103.61000061035156,103.61000061035156,105.13999938964844,102.52999877929688,104.62999725341797,8374400.0
2025-03-05,104.70999908447266,104.70999908447266,105.20999908447266,103.06999969482422,103.23999786376953,6716300.0
2025-03-06,100.80000305175781,100.80000305175781,103.51000213623047,100.54000091552734,103.30999755859375,9722800.0
2025-03-07,99.12999725341797,99.12999725341797,100.61000061035156,97.04000091552734,100.61000061035156,12987100.0
2025-03-10,94.12999725341797,94.12999725341797,97.7699966430664,93.29000091552734,97.7699966430664,17009300.0
2025-03-11,95.5199966430664,95.5199966430664,96.2699966430664,93.91000366210938,94.12999725341797,11910400.0
2025-03-12,96.41999816894531,96.41999816894531,98.56999969482422,96.01000213623047,98.04000091552734,8790900.0
2025-03-13,95.37000274658203,95.37000274658203,96.63999938964844,94.8499984741211,96.63999938964844,8056900.0
2025-03-14,97.16000366210938,97.16000366210938,97.38999938964844,95.55999755859375,96.06999969482422,4924600.0
2025-03-17,98.9000015258789,98.9000015258789,99.41000366210938,96.5199966430664,96.76000213623047,5703000.0
2025-03-18,99.22000122070312,99.22000122070312,99.41000366210938,97.93000030517578,98.36000061035156,5370000.0
2025-03-19,100.7300033569336,100.7300033569336,101.48999786376953,98.94000244140625,99.93000030517578,5504500.0
2025-03-20,101.51000213623047,101.51000213623047,102.01000213623047,100.0999984741211,100.41000366210938,6282300.0
